window_ts,ticker,winner,n_yes_bets,n_no_bets,total_bets,yes_wagered,no_wagered,total_wagered,yes_pnl,no_pnl,total_pnl,cum_pnl,outcome,first_minute,first_direction
2026-05-18T22:30:00+00:00,KXBTC15M-26MAY181845-45,no,2,0,2,5.7795,0.0000,5.7795,-5.7795,+0.0000,-5.7795,+17.2312,net_loss,6,yes
2026-05-18T22:45:00+00:00,KXBTC15M-26MAY181900-00,yes,1,1,2,6.6998,11.6852,18.3850,+35.3079,-11.6852,+23.6228,+40.8540,net_win,5,no
2026-05-18T23:00:00+00:00,KXBTC15M-26MAY181915-15,yes,2,0,2,9.5010,0.0000,9.5010,+2.3329,+0.0000,+2.3329,+43.1868,net_win,4,yes
2026-05-18T23:15:00+00:00,KXBTC15M-26MAY181930-30,no,0,2,2,0.0000,7.7201,7.7201,+0.0000,+1.6841,+1.6841,+44.8710,net_win,5,no
2026-05-18T23:30:00+00:00,KXBTC15M-26MAY181945-45,yes,2,0,2,21.6495,0.0000,21.6495,+17.0790,+0.0000,+17.0790,+61.9499,net_win,10,yes
2026-05-18T23:45:00+00:00,KXBTC15M-26MAY182000-00,no,0,2,2,0.0000,7.0090,7.0090,+0.0000,+0.6447,+0.6447,+62.5946,net_win,4,no
2026-05-19T00:00:00+00:00,KXBTC15M-26MAY182015-15,yes,1,1,2,7.9771,5.1052,13.0823,+3.4912,-5.1052,-1.6140,+60.9806,net_loss,4,no
2026-05-19T00:15:00+00:00,KXBTC15M-26MAY182030-30,yes,2,0,2,17.5067,0.0000,17.5067,+6.1520,+0.0000,+6.1520,+67.1326,net_win,4,yes
2026-05-19T00:30:00+00:00,KXBTC15M-26MAY182045-45,no,1,1,2,2.7946,8.6416,11.4361,-2.7946,+12.0550,+9.2604,+76.3929,net_win,6,yes
2026-05-19T00:45:00+00:00,KXBTC15M-26MAY182100-00,no,2,0,2,13.2894,0.0000,13.2894,-13.2894,+0.0000,-13.2894,+63.1036,net_loss,4,yes
2026-05-19T01:00:00+00:00,KXBTC15M-26MAY182115-15,no,1,1,2,1.6327,3.7551,5.3878,-1.6327,+1.5690,-0.0637,+63.0399,net_loss,6,no
2026-05-19T01:15:00+00:00,KXBTC15M-26MAY182130-30,no,0,2,2,0.0000,11.9097,11.9097,+0.0000,+2.0931,+2.0931,+65.1330,net_win,4,no
2026-05-19T01:30:00+00:00,KXBTC15M-26MAY182145-45,yes,2,0,2,32.1803,0.0000,32.1803,+12.2543,+0.0000,+12.2543,+77.3873,net_win,4,yes
2026-05-19T01:45:00+00:00,KXBTC15M-26MAY182200-00,no,0,2,2,0.0000,12.1703,12.1703,+0.0000,+1.4227,+1.4227,+78.8100,net_win,4,no
2026-05-19T02:00:00+00:00,KXBTC15M-26MAY182215-15,yes,1,1,2,3.9405,7.2887,11.2292,+14.6588,-7.2887,+7.3701,+86.1802,net_win,6,yes
2026-05-19T02:15:00+00:00,KXBTC15M-26MAY182230-30,yes,2,0,2,10.5605,0.0000,10.5605,+2.8086,+0.0000,+2.8086,+88.9887,net_win,4,yes
2026-05-19T02:30:00+00:00,KXBTC15M-26MAY182245-45,no,0,2,2,0.0000,8.4066,8.4066,+0.0000,+1.9227,+1.9227,+90.9114,net_win,6,no
2026-05-19T02:45:00+00:00,KXBTC15M-26MAY182300-00,no,0,1,1,0.0000,28.7836,28.7836,+0.0000,+15.0574,+15.0574,+105.9689,net_win,7,no
2026-05-19T03:00:00+00:00,KXBTC15M-26MAY182315-15,yes,2,0,2,22.9026,0.0000,22.9026,+10.3284,+0.0000,+10.3284,+116.2973,net_win,6,yes
2026-05-19T03:15:00+00:00,KXBTC15M-26MAY182330-30,no,0,2,2,0.0000,20.6716,20.6716,+0.0000,+9.9036,+9.9036,+126.2009,net_win,7,no
2026-05-19T03:30:00+00:00,KXBTC15M-26MAY182345-45,yes,1,1,2,7.3158,2.4804,9.7962,+1.3935,-2.4804,-1.0869,+125.1140,net_loss,6,no
2026-05-19T03:45:00+00:00,KXBTC15M-26MAY190000-00,no,0,2,2,0.0000,4.1781,4.1781,+0.0000,+3.6162,+3.6162,+128.7302,net_win,6,no
2026-05-19T04:00:00+00:00,KXBTC15M-26MAY190015-15,yes,2,0,2,22.4489,0.0000,22.4489,+14.2062,+0.0000,+14.2062,+142.9364,net_win,4,yes
2026-05-19T04:15:00+00:00,KXBTC15M-26MAY190030-30,no,0,1,1,0.0000,9.1126,9.1126,+0.0000,+1.8603,+1.8603,+144.7967,net_win,4,no
2026-05-19T04:30:00+00:00,KXBTC15M-26MAY190045-45,yes,1,0,1,7.7881,0.0000,7.7881,+0.8952,+0.0000,+0.8952,+145.6919,net_win,5,yes
2026-05-19T04:45:00+00:00,KXBTC15M-26MAY190100-00,yes,2,0,2,10.5598,0.0000,10.5598,+4.5723,+0.0000,+4.5723,+150.2642,net_win,6,yes
2026-05-19T05:15:00+00:00,KXBTC15M-26MAY190130-30,no,0,1,1,0.0000,8.4256,8.4256,+0.0000,+1.7201,+1.7201,+151.9842,net_win,4,no
2026-05-19T05:30:00+00:00,KXBTC15M-26MAY190145-45,yes,2,0,2,19.1651,0.0000,19.1651,+4.9372,+0.0000,+4.9372,+156.9215,net_win,6,yes
2026-05-19T05:45:00+00:00,KXBTC15M-26MAY190200-00,no,0,0,0,0.0000,0.0000,0.0000,+0.0000,+0.0000,+0.0000,+156.9215,no_bet,,
2026-05-19T06:00:00+00:00,KXBTC15M-26MAY190215-15,yes,2,0,2,25.0356,0.0000,25.0356,+9.5354,+0.0000,+9.5354,+166.4569,net_win,4,yes
2026-05-19T06:15:00+00:00,KXBTC15M-26MAY190230-30,yes,1,1,2,2.6163,10.1973,12.8136,+3.9699,-10.1973,-6.2274,+160.2294,net_loss,6,yes
2026-05-19T06:30:00+00:00,KXBTC15M-26MAY190245-45,yes,0,2,2,0.0000,20.3576,20.3576,+0.0000,-20.3576,-20.3576,+139.8718,net_loss,5,no
2026-05-19T07:00:00+00:00,KXBTC15M-26MAY190315-15,yes,2,0,2,37.2431,0.0000,37.2431,+27.0064,+0.0000,+27.0064,+166.8782,net_win,7,yes
2026-05-19T07:15:00+00:00,KXBTC15M-26MAY190330-30,yes,1,1,2,5.7257,3.8870,9.6126,+0.7957,-3.8870,-3.0913,+163.7869,net_loss,6,yes
2026-05-19T07:30:00+00:00,KXBTC15M-26MAY190345-45,yes,2,0,2,9.7071,0.0000,9.7071,+3.3542,+0.0000,+3.3542,+167.1411,net_win,6,yes
2026-05-19T07:45:00+00:00,KXBTC15M-26MAY190400-00,no,0,2,2,0.0000,9.8819,9.8819,+0.0000,+7.3036,+7.3036,+174.4447,net_win,8,no
2026-05-19T08:00:00+00:00,KXBTC15M-26MAY190415-15,no,0,1,1,0.0000,6.5085,6.5085,+0.0000,+1.7072,+1.7072,+176.1519,net_win,5,no
2026-05-19T08:15:00+00:00,KXBTC15M-26MAY190430-30,no,0,2,2,0.0000,13.9184,13.9184,+0.0000,+33.3214,+33.3214,+209.4733,net_win,7,no
2026-05-19T08:30:00+00:00,KXBTC15M-26MAY190445-45,yes,2,0,2,11.1375,0.0000,11.1375,+4.3094,+0.0000,+4.3094,+213.7827,net_win,5,yes
2026-05-19T08:45:00+00:00,KXBTC15M-26MAY190500-00,no,0,2,2,0.0000,11.6623,11.6623,+0.0000,+3.6539,+3.6539,+217.4366,net_win,6,no
2026-05-19T09:15:00+00:00,KXBTC15M-26MAY190530-30,no,0,2,2,0.0000,7.1772,7.1772,+0.0000,+0.8250,+0.8250,+218.2616,net_win,4,no
2026-05-19T09:30:00+00:00,KXBTC15M-26MAY190545-45,yes,0,2,2,0.0000,22.5259,22.5259,+0.0000,-22.5259,-22.5259,+195.7357,net_loss,4,no
2026-05-19T09:45:00+00:00,KXBTC15M-26MAY190600-00,yes,1,1,2,4.7988,5.3761,10.1749,+4.6451,-5.3761,-0.7310,+195.0047,net_loss,4,yes
2026-05-19T10:00:00+00:00,KXBTC15M-26MAY190615-15,no,1,1,2,4.2403,5.1259,9.3662,-4.2403,+5.5962,+1.3559,+196.3606,net_win,6,yes
2026-05-19T10:15:00+00:00,KXBTC15M-26MAY190630-30,yes,1,1,2,3.3225,6.7847,10.1072,+15.0859,-6.7847,+8.3012,+204.6618,net_win,7,no
2026-05-19T10:45:00+00:00,KXBTC15M-26MAY190700-00,yes,2,0,2,13.5040,0.0000,13.5040,+1.7126,+0.0000,+1.7126,+206.3744,net_win,4,yes
2026-05-19T11:00:00+00:00,KXBTC15M-26MAY190715-15,no,1,1,2,4.6691,15.5001,20.1691,-4.6691,+14.4150,+9.7460,+216.1204,net_win,8,yes
2026-05-19T11:15:00+00:00,KXBTC15M-26MAY190730-30,no,0,1,1,0.0000,8.3428,8.3428,+0.0000,+2.8697,+2.8697,+218.9900,net_win,5,no
2026-05-19T11:30:00+00:00,KXBTC15M-26MAY190745-45,no,0,2,2,0.0000,11.1757,11.1757,+0.0000,+3.8744,+3.8744,+222.8645,net_win,7,no
2026-05-19T11:45:00+00:00,KXBTC15M-26MAY190800-00,yes,2,0,2,11.3743,0.0000,11.3743,+2.7269,+0.0000,+2.7269,+225.5914,net_win,6,yes
2026-05-19T12:00:00+00:00,KXBTC15M-26MAY190815-15,yes,2,0,2,25.2761,0.0000,25.2761,+15.9175,+0.0000,+15.9175,+241.5089,net_win,4,yes
2026-05-19T12:15:00+00:00,KXBTC15M-26MAY190830-30,yes,1,0,1,6.5984,0.0000,6.5984,+1.7308,+0.0000,+1.7308,+243.2397,net_win,9,yes
2026-05-19T12:30:00+00:00,KXBTC15M-26MAY190845-45,yes,2,0,2,13.9892,0.0000,13.9892,+4.5612,+0.0000,+4.5612,+247.8010,net_win,4,yes
2026-05-19T12:45:00+00:00,KXBTC15M-26MAY190900-00,yes,1,0,1,14.7586,0.0000,14.7586,+17.4688,+0.0000,+17.4688,+265.2698,net_win,7,yes
2026-05-19T13:00:00+00:00,KXBTC15M-26MAY190915-15,no,0,1,1,0.0000,9.5697,9.5697,+0.0000,+3.2917,+3.2917,+268.5615,net_win,5,no
2026-05-19T13:15:00+00:00,KXBTC15M-26MAY190930-30,no,0,2,2,0.0000,12.2083,12.2083,+0.0000,+2.9189,+2.9189,+271.4804,net_win,4,no
2026-05-19T13:30:00+00:00,KXBTC15M-26MAY190945-45,yes,1,0,1,14.5931,0.0000,14.5931,+1.3422,+0.0000,+1.3422,+272.8226,net_win,4,yes
2026-05-19T13:45:00+00:00,KXBTC15M-26MAY191000-00,yes,2,0,2,15.5610,0.0000,15.5610,+4.0332,+0.0000,+4.0332,+276.8558,net_win,4,yes
2026-05-19T14:00:00+00:00,KXBTC15M-26MAY191015-15,no,1,1,2,22.8183,1.8735,24.6918,-22.8183,+1.8134,-21.0049,+255.8510,net_loss,4,yes
2026-05-19T14:15:00+00:00,KXBTC15M-26MAY191030-30,no,0,2,2,0.0000,14.2979,14.2979,+0.0000,+2.5158,+2.5158,+258.3668,net_win,4,no
2026-05-19T14:30:00+00:00,KXBTC15M-26MAY191045-45,yes,1,1,2,5.1357,17.6585,22.7942,+12.2816,-17.6585,-5.3769,+252.9899,net_loss,4,no
2026-05-19T14:45:00+00:00,KXBTC15M-26MAY191100-00,no,0,0,0,0.0000,0.0000,0.0000,+0.0000,+0.0000,+0.0000,+252.9899,no_bet,,
2026-05-19T15:00:00+00:00,KXBTC15M-26MAY191115-15,yes,2,0,2,19.1663,0.0000,19.1663,+3.5453,+0.0000,+3.5453,+256.5352,net_win,4,yes
2026-05-19T15:15:00+00:00,KXBTC15M-26MAY191130-30,no,0,2,2,0.0000,26.1656,26.1656,+0.0000,+33.7036,+33.7036,+290.2389,net_win,4,no
2026-05-19T15:30:00+00:00,KXBTC15M-26MAY191145-45,yes,1,1,2,6.1923,48.0031,54.1954,+1.6243,-48.0031,-46.3789,+243.8600,net_loss,7,yes
2026-05-19T15:45:00+00:00,KXBTC15M-26MAY191200-00,yes,2,0,2,24.8821,0.0000,24.8821,+12.8458,+0.0000,+12.8458,+256.7057,net_win,4,yes
2026-05-19T16:00:00+00:00,KXBTC15M-26MAY191215-15,no,0,2,2,0.0000,32.8374,32.8374,+0.0000,+45.2526,+45.2526,+301.9584,net_win,5,no
2026-05-19T16:15:00+00:00,KXBTC15M-26MAY191230-30,yes,1,0,1,6.8738,0.0000,6.8738,+2.2461,+0.0000,+2.2461,+304.2044,net_win,5,yes
2026-05-19T16:30:00+00:00,KXBTC15M-26MAY191245-45,yes,1,0,1,13.7885,0.0000,13.7885,+3.4087,+0.0000,+3.4087,+307.6132,net_win,4,yes
2026-05-19T16:45:00+00:00,KXBTC15M-26MAY191300-00,yes,2,0,2,15.8520,0.0000,15.8520,+4.7098,+0.0000,+4.7098,+312.3230,net_win,6,yes
2026-05-19T17:15:00+00:00,KXBTC15M-26MAY191330-30,no,1,1,2,5.8172,2.9496,8.7668,-5.8172,+4.8766,-0.9406,+311.3824,net_loss,4,yes
2026-05-20T01:30:00+00:00,KXBTC15M-26MAY192145-45,no,0,2,2,0.0000,13.5545,13.5545,+0.0000,+17.0604,+17.0604,+328.4428,net_win,6,no
2026-05-20T01:45:00+00:00,KXBTC15M-26MAY192200-00,yes,2,0,2,16.3591,0.0000,16.3591,+3.3386,+0.0000,+3.3386,+331.7814,net_win,4,yes
2026-05-20T02:00:00+00:00,KXBTC15M-26MAY192215-15,no,1,1,2,4.5880,7.0521,11.6401,-4.5880,+8.3471,+3.7592,+335.5406,net_win,8,yes
2026-05-20T02:15:00+00:00,KXBTC15M-26MAY192230-30,no,2,0,2,7.2749,0.0000,7.2749,-7.2749,+0.0000,-7.2749,+328.2657,net_loss,6,yes
2026-05-20T02:30:00+00:00,KXBTC15M-26MAY192245-45,no,0,1,1,0.0000,2.8738,2.8738,+0.0000,+0.2324,+0.2324,+328.4981,net_win,6,no
2026-05-20T04:45:00+00:00,KXBTC15M-26MAY200100-00,yes,0,1,1,0.0000,7.0597,7.0597,+0.0000,-7.0597,-7.0597,+321.4384,net_loss,7,no
2026-05-20T05:00:00+00:00,KXBTC15M-26MAY200115-15,yes,1,0,1,9.9705,0.0000,9.9705,+0.9171,+0.0000,+0.9171,+322.3554,net_win,7,yes
2026-05-20T05:15:00+00:00,KXBTC15M-26MAY200130-30,no,0,2,2,0.0000,5.1286,5.1286,+0.0000,+1.3378,+1.3378,+323.6933,net_win,6,no
2026-05-20T05:30:00+00:00,KXBTC15M-26MAY200145-45,yes,0,1,1,0.0000,13.2046,13.2046,+0.0000,-13.2046,-13.2046,+310.4886,net_loss,12,no
2026-05-20T05:45:00+00:00,KXBTC15M-26MAY200200-00,yes,1,0,1,12.1225,0.0000,12.1225,+8.8581,+0.0000,+8.8581,+319.3467,net_win,7,yes
2026-05-20T09:15:00+00:00,KXBTC15M-26MAY200530-30,yes,2,0,2,33.3472,0.0000,33.3472,+18.4951,+0.0000,+18.4951,+337.8418,net_win,12,yes
2026-05-20T09:30:00+00:00,KXBTC15M-26MAY200545-45,yes,2,0,2,8.7797,0.0000,8.7797,+3.5741,+0.0000,+3.5741,+341.4159,net_win,6,yes
2026-05-20T09:45:00+00:00,KXBTC15M-26MAY200600-00,no,1,1,2,1.1633,3.9331,5.0965,-1.1633,+1.4940,+0.3307,+341.7466,net_win,7,no
2026-05-20T10:00:00+00:00,KXBTC15M-26MAY200615-15,yes,1,0,1,5.7212,0.0000,5.7212,+0.9389,+0.0000,+0.9389,+342.6855,net_win,6,yes
2026-05-20T10:15:00+00:00,KXBTC15M-26MAY200630-30,no,2,0,2,7.0212,0.0000,7.0212,-7.0212,+0.0000,-7.0212,+335.6643,net_loss,6,yes
2026-05-20T10:30:00+00:00,KXBTC15M-26MAY200645-45,no,1,1,2,4.4143,5.7662,10.1805,-4.4143,+14.4987,+10.0844,+345.7488,net_win,4,yes
2026-05-20T10:45:00+00:00,KXBTC15M-26MAY200700-00,no,1,1,2,8.1136,4.3156,12.4292,-8.1136,+3.7048,-4.4088,+341.3399,net_loss,8,no
2026-05-20T11:00:00+00:00,KXBTC15M-26MAY200715-15,no,2,0,2,10.1004,0.0000,10.1004,-10.1004,+0.0000,-10.1004,+331.2395,net_loss,10,yes
2026-05-20T11:15:00+00:00,KXBTC15M-26MAY200730-30,no,0,2,2,0.0000,8.8462,8.8462,+0.0000,+3.8318,+3.8318,+335.0713,net_win,10,no
2026-05-20T11:30:00+00:00,KXBTC15M-26MAY200745-45,no,0,2,2,0.0000,8.3722,8.3722,+0.0000,+10.2722,+10.2722,+345.3435,net_win,6,no
2026-05-20T11:45:00+00:00,KXBTC15M-26MAY200800-00,yes,0,2,2,0.0000,6.5639,6.5639,+0.0000,-6.5639,-6.5639,+338.7796,net_loss,5,no
2026-05-20T12:00:00+00:00,KXBTC15M-26MAY200815-15,yes,2,0,2,18.8576,0.0000,18.8576,+4.3825,+0.0000,+4.3825,+343.1621,net_win,4,yes
2026-05-20T12:15:00+00:00,KXBTC15M-26MAY200830-30,yes,1,1,2,20.7537,6.1848,26.9385,+31.4910,-6.1848,+25.3061,+368.4683,net_win,5,no
2026-05-20T12:30:00+00:00,KXBTC15M-26MAY200845-45,yes,1,1,2,5.0744,1.3662,6.4406,+1.3311,-1.3662,-0.0351,+368.4331,net_loss,9,yes
2026-05-20T12:45:00+00:00,KXBTC15M-26MAY200900-00,yes,2,0,2,17.1723,0.0000,17.1723,+5.8597,+0.0000,+5.8597,+374.2928,net_win,6,yes
2026-05-20T13:00:00+00:00,KXBTC15M-26MAY200915-15,no,0,0,0,0.0000,0.0000,0.0000,+0.0000,+0.0000,+0.0000,+374.2928,no_bet,,
2026-05-20T13:15:00+00:00,KXBTC15M-26MAY200930-30,no,2,0,2,5.7839,0.0000,5.7839,-5.7839,+0.0000,-5.7839,+368.5090,net_loss,6,yes
2026-05-20T13:30:00+00:00,KXBTC15M-26MAY200945-45,no,0,2,2,0.0000,27.1429,27.1429,+0.0000,+8.5992,+8.5992,+377.1082,net_win,5,no
2026-05-20T13:45:00+00:00,KXBTC15M-26MAY201000-00,yes,1,1,2,4.1957,39.4643,43.6601,+0.3859,-39.4643,-39.0784,+338.0298,net_loss,6,yes
2026-05-20T14:00:00+00:00,KXBTC15M-26MAY201015-15,no,0,2,2,0.0000,19.5146,19.5146,+0.0000,+20.8602,+20.8602,+358.8900,net_win,5,no
2026-05-20T14:15:00+00:00,KXBTC15M-26MAY201030-30,yes,0,0,0,0.0000,0.0000,0.0000,+0.0000,+0.0000,+0.0000,+358.8900,no_bet,,
2026-05-20T14:30:00+00:00,KXBTC15M-26MAY201045-45,no,0,2,2,0.0000,18.1081,18.1081,+0.0000,+22.4282,+22.4282,+381.3182,net_win,4,no
2026-05-20T14:45:00+00:00,KXBTC15M-26MAY201100-00,yes,2,0,2,22.5930,0.0000,22.5930,+10.1744,+0.0000,+10.1744,+391.4926,net_win,6,yes
2026-05-20T15:00:00+00:00,KXBTC15M-26MAY201115-15,no,0,1,1,0.0000,8.4817,8.4817,+0.0000,+3.2219,+3.2219,+394.7144,net_win,4,no
2026-05-20T15:15:00+00:00,KXBTC15M-26MAY201130-30,yes,0,2,2,0.0000,23.4495,23.4495,+0.0000,-23.4495,-23.4495,+371.2650,net_loss,4,no
2026-05-20T15:30:00+00:00,KXBTC15M-26MAY201145-45,no,1,1,2,3.8380,20.4042,24.2422,-3.8380,+13.7412,+9.9032,+381.1682,net_win,6,yes
2026-05-20T15:45:00+00:00,KXBTC15M-26MAY201200-00,yes,1,1,2,4.3417,9.3673,13.7090,+0.6033,-9.3673,-8.7639,+372.4043,net_loss,6,yes
2026-05-20T16:00:00+00:00,KXBTC15M-26MAY201215-15,yes,2,0,2,8.5944,0.0000,8.5944,+2.9749,+0.0000,+2.9749,+375.3792,net_win,6,yes
2026-05-20T16:15:00+00:00,KXBTC15M-26MAY201230-30,no,0,1,1,0.0000,13.4617,13.4617,+0.0000,+1.0886,+1.0886,+376.4679,net_win,5,no
2026-05-20T16:30:00+00:00,KXBTC15M-26MAY201245-45,yes,1,0,1,14.2958,0.0000,14.2958,+4.4317,+0.0000,+4.4317,+380.8996,net_win,4,yes
2026-05-20T16:45:00+00:00,KXBTC15M-26MAY201300-00,no,0,2,2,0.0000,10.8135,10.8135,+0.0000,+4.5288,+4.5288,+385.4284,net_win,7,no
2026-05-20T17:00:00+00:00,KXBTC15M-26MAY201315-15,yes,1,1,2,3.5340,5.5362,9.0702,+4.9299,-5.5362,-0.6063,+384.8221,net_loss,4,no
2026-05-20T17:15:00+00:00,KXBTC15M-26MAY201330-30,yes,2,0,2,23.4856,0.0000,23.4856,+7.1967,+0.0000,+7.1967,+392.0187,net_win,4,yes
2026-05-20T17:30:00+00:00,KXBTC15M-26MAY201345-45,yes,2,0,2,12.3788,0.0000,12.3788,+13.8586,+0.0000,+13.8586,+405.8773,net_win,5,yes
2026-05-20T17:45:00+00:00,KXBTC15M-26MAY201400-00,no,0,2,2,0.0000,26.9960,26.9960,+0.0000,+9.3305,+9.3305,+415.2078,net_win,5,no
2026-05-20T18:00:00+00:00,KXBTC15M-26MAY201415-15,no,0,2,2,0.0000,17.9346,17.9346,+0.0000,+4.2741,+4.2741,+419.4820,net_win,8,no
2026-05-20T18:15:00+00:00,KXBTC15M-26MAY201430-30,yes,1,1,2,9.8831,20.8355,30.7186,+1.6220,-20.8355,-19.2135,+400.2685,net_loss,4,yes
2026-05-20T18:30:00+00:00,KXBTC15M-26MAY201445-45,no,2,0,2,5.7366,0.0000,5.7366,-5.7366,+0.0000,-5.7366,+394.5319,net_loss,6,yes
2026-05-20T18:45:00+00:00,KXBTC15M-26MAY201500-00,no,1,0,1,6.6894,0.0000,6.6894,-6.6894,+0.0000,-6.6894,+387.8425,net_loss,11,yes
2026-05-20T19:00:00+00:00,KXBTC15M-26MAY201515-15,yes,0,2,2,0.0000,7.0460,7.0460,+0.0000,-7.0460,-7.0460,+380.7965,net_loss,5,no
2026-05-20T19:15:00+00:00,KXBTC15M-26MAY201530-30,yes,1,0,1,11.0734,0.0000,11.0734,+4.4136,+0.0000,+4.4136,+385.2101,net_win,4,yes
2026-05-20T19:30:00+00:00,KXBTC15M-26MAY201545-45,yes,1,1,2,4.4772,4.9294,9.4066,+2.0508,-4.9294,-2.8786,+382.3315,net_loss,5,no
2026-05-20T19:45:00+00:00,KXBTC15M-26MAY201600-00,yes,2,0,2,5.9724,0.0000,5.9724,+7.4512,+0.0000,+7.4512,+389.7827,net_win,6,yes
2026-05-20T20:00:00+00:00,KXBTC15M-26MAY201615-15,yes,2,0,2,23.4420,0.0000,23.4420,+74.1893,+0.0000,+74.1893,+463.9720,net_win,7,yes
2026-05-20T20:15:00+00:00,KXBTC15M-26MAY201630-30,no,0,1,1,0.0000,9.9845,9.9845,+0.0000,+1.5116,+1.5116,+465.4836,net_win,5,no
2026-05-20T21:00:00+00:00,KXBTC15M-26MAY201715-15,yes,2,0,2,14.7248,0.0000,14.7248,+15.3492,+0.0000,+15.3492,+480.8328,net_win,4,yes
2026-05-20T21:15:00+00:00,KXBTC15M-26MAY201730-30,no,0,0,0,0.0000,0.0000,0.0000,+0.0000,+0.0000,+0.0000,+480.8328,no_bet,,
2026-05-20T21:30:00+00:00,KXBTC15M-26MAY201745-45,no,2,0,2,14.3142,0.0000,14.3142,-14.3142,+0.0000,-14.3142,+466.5186,net_loss,4,yes
2026-05-20T21:45:00+00:00,KXBTC15M-26MAY201800-00,no,0,2,2,0.0000,7.6474,7.6474,+0.0000,+6.4707,+6.4707,+472.9893,net_win,6,no
2026-05-20T22:00:00+00:00,KXBTC15M-26MAY201815-15,no,0,2,2,0.0000,6.3086,6.3086,+0.0000,+1.3026,+1.3026,+474.2920,net_win,5,no
2026-05-20T22:15:00+00:00,KXBTC15M-26MAY201830-30,yes,0,2,2,0.0000,21.4865,21.4865,+0.0000,-21.4865,-21.4865,+452.8055,net_loss,4,no
2026-05-20T22:30:00+00:00,KXBTC15M-26MAY201845-45,yes,0,2,2,0.0000,21.8897,21.8897,+0.0000,-21.8897,-21.8897,+430.9158,net_loss,6,no
2026-05-20T22:45:00+00:00,KXBTC15M-26MAY201900-00,yes,0,0,0,0.0000,0.0000,0.0000,+0.0000,+0.0000,+0.0000,+430.9158,no_bet,,
2026-05-20T23:00:00+00:00,KXBTC15M-26MAY201915-15,no,0,2,2,0.0000,5.1361,5.1361,+0.0000,+1.7985,+1.7985,+432.7143,net_win,6,no
2026-05-20T23:15:00+00:00,KXBTC15M-26MAY201930-30,no,1,1,2,1.5422,5.6546,7.1968,-1.5422,+2.7091,+1.1669,+433.8812,net_win,8,no
2026-05-20T23:30:00+00:00,KXBTC15M-26MAY201945-45,yes,2,0,2,7.9725,0.0000,7.9725,+2.1913,+0.0000,+2.1913,+436.0724,net_win,6,yes
2026-05-20T23:45:00+00:00,KXBTC15M-26MAY202000-00,yes,0,0,0,0.0000,0.0000,0.0000,+0.0000,+0.0000,+0.0000,+436.0724,no_bet,,
2026-05-21T00:00:00+00:00,KXBTC15M-26MAY202015-15,yes,2,0,2,23.6727,0.0000,23.6727,+9.4992,+0.0000,+9.4992,+445.5716,net_win,4,yes
2026-05-21T00:15:00+00:00,KXBTC15M-26MAY202030-30,yes,0,2,2,0.0000,11.8861,11.8861,+0.0000,-11.8861,-11.8861,+433.6855,net_loss,5,no
2026-05-21T00:45:00+00:00,KXBTC15M-26MAY202100-00,yes,1,0,1,14.4913,0.0000,14.4913,+1.6657,+0.0000,+1.6657,+435.3512,net_win,4,yes
